Date;Filière;Frontière;Valeur (TWh)
2014-06;"Solde";"Grande-Bretagne";1,08
2014-07;"Solde";"Grande-Bretagne";1,42
2014-08;"Solde";"Grande-Bretagne";1,43
2014-09;"Solde";"Grande-Bretagne";1,27
2014-10;"Solde";"Grande-Bretagne";0,94
2014-11;"Solde";"Grande-Bretagne";1,36
2014-12;"Solde";"Grande-Bretagne";1,26
2015-01;"Solde";"Grande-Bretagne";1,08
2015-02;"Solde";"Grande-Bretagne";1,01
2015-03;"Solde";"Grande-Bretagne";1,15
2015-04;"Solde";"Grande-Bretagne";1,31
2015-05;"Solde";"Grande-Bretagne";1,4
2015-06;"Solde";"Grande-Bretagne";1,32
2015-07;"Solde";"Grande-Bretagne";1,37
2015-08;"Solde";"Grande-Bretagne";1,34
2015-09;"Solde";"Grande-Bretagne";1,35
2015-10;"Solde";"Grande-Bretagne";0,83
2015-11;"Solde";"Grande-Bretagne";0,83
2015-12;"Solde";"Grande-Bretagne";1,06
2016-01;"Solde";"Grande-Bretagne";1,15
2016-02;"Solde";"Grande-Bretagne";1,34
2016-03;"Solde";"Grande-Bretagne";1,45
2016-04;"Solde";"Grande-Bretagne";1,12
2016-05;"Solde";"Grande-Bretagne";1,36
2016-06;"Solde";"Grande-Bretagne";1,23
2016-07;"Solde";"Grande-Bretagne";1,12
2016-08;"Solde";"Grande-Bretagne";1,07
2016-09;"Solde";"Grande-Bretagne";0,49
2016-10;"Solde";"Grande-Bretagne";-0,12
2016-11;"Solde";"Grande-Bretagne";-0,04
2016-12;"Solde";"Grande-Bretagne";-0,15
2017-01;"Solde";"Grande-Bretagne";-0,44
2017-02;"Solde";"Grande-Bretagne";0,41
2017-03;"Solde";"Grande-Bretagne";1,31
2017-04;"Solde";"Grande-Bretagne";1,3
2017-05;"Solde";"Grande-Bretagne";1,22
2017-06;"Solde";"Grande-Bretagne";0,88
2017-07;"Solde";"Grande-Bretagne";1,21
2017-08;"Solde";"Grande-Bretagne";1,19
2017-09;"Solde";"Grande-Bretagne";0,82
2017-10;"Solde";"Grande-Bretagne";0,16
2017-11;"Solde";"Grande-Bretagne";-0,4
2017-12;"Solde";"Grande-Bretagne";0,3
2018-01;"Solde";"Grande-Bretagne";1,43
2018-02;"Solde";"Grande-Bretagne";1,07
2018-03;"Solde";"Grande-Bretagne";1,09
2018-04;"Solde";"Grande-Bretagne";1,03
2018-05;"Solde";"Grande-Bretagne";1,3
2018-06;"Solde";"Grande-Bretagne";1,06
2018-07;"Solde";"Grande-Bretagne";1,3
2018-08;"Solde";"Grande-Bretagne";1,14
2018-09;"Solde";"Grande-Bretagne";0,87
2018-10;"Solde";"Grande-Bretagne";0,77
2018-11;"Solde";"Grande-Bretagne";0,7
2018-12;"Solde";"Grande-Bretagne";1,23
2019-01;"Solde";"Grande-Bretagne";0,97
2019-02;"Solde";"Grande-Bretagne";1,23
2019-03;"Solde";"Grande-Bretagne";1,37
2019-04;"Solde";"Grande-Bretagne";0,66
2019-05;"Solde";"Grande-Bretagne";1,14
2019-06;"Solde";"Grande-Bretagne";0,85
2019-07;"Solde";"Grande-Bretagne";0,97
2019-08;"Solde";"Grande-Bretagne";0,9
2019-09;"Solde";"Grande-Bretagne";0,76
2019-10;"Solde";"Grande-Bretagne";0,57
2019-11;"Solde";"Grande-Bretagne";0,89
2019-12;"Solde";"Grande-Bretagne";0,92
2020-01;"Solde";"Grande-Bretagne";0,76
2020-02;"Solde";"Grande-Bretagne";1,1
2020-03;"Solde";"Grande-Bretagne";1,23
2020-04;"Solde";"Grande-Bretagne";0,94
2020-05;"Solde";"Grande-Bretagne";0,86
2020-06;"Solde";"Grande-Bretagne";0,5
2020-07;"Solde";"Grande-Bretagne";-0,24
2020-08;"Solde";"Grande-Bretagne";0,66
2020-09;"Solde";"Grande-Bretagne";0,17
2020-10;"Solde";"Grande-Bretagne";0,91
2020-11;"Solde";"Grande-Bretagne";0,99
2020-12;"Solde";"Grande-Bretagne";0,91
2021-01;"Solde";"Grande-Bretagne";1,37
2021-02;"Solde";"Grande-Bretagne";1,38
2021-03;"Solde";"Grande-Bretagne";1,51
2021-04;"Solde";"Grande-Bretagne";1,3
2021-05;"Solde";"Grande-Bretagne";1,73
2021-06;"Solde";"Grande-Bretagne";1,75
2021-07;"Solde";"Grande-Bretagne";1,91
2021-08;"Solde";"Grande-Bretagne";1,88
2021-09;"Solde";"Grande-Bretagne";1,11
2021-10;"Solde";"Grande-Bretagne";0,46
2021-11;"Solde";"Grande-Bretagne";-0,16
2021-12;"Solde";"Grande-Bretagne";-0,13
2022-01;"Solde";"Grande-Bretagne";0,07
2022-02;"Solde";"Grande-Bretagne";0,23
2022-03;"Solde";"Grande-Bretagne";
2022-04;"Solde";"Grande-Bretagne";-0,62
2022-05;"Solde";"Grande-Bretagne";-1,18
2022-06;"Solde";"Grande-Bretagne";-1,54
2022-07;"Solde";"Grande-Bretagne";-1,82
2022-08;"Solde";"Grande-Bretagne";-1,14
2022-09;"Solde";"Grande-Bretagne";-1,48
2022-10;"Solde";"Grande-Bretagne";-1,31
2022-11;"Solde";"Grande-Bretagne";-1,37
2022-12;"Solde";"Grande-Bretagne";0,23
2023-01;"Solde";"Grande-Bretagne";0,73
2023-02;"Solde";"Grande-Bretagne";0,85
2023-03;"Solde";"Grande-Bretagne";1,3
2023-04;"Solde";"Grande-Bretagne";1,07
2023-05;"Solde";"Grande-Bretagne";2,25
2023-06;"Solde";"Grande-Bretagne";1,36
2023-07;"Solde";"Grande-Bretagne";0,66
2023-08;"Solde";"Grande-Bretagne";0,87
2023-09;"Solde";"Grande-Bretagne";0,75
2023-10;"Solde";"Grande-Bretagne";1,17
2023-11;"Solde";"Grande-Bretagne";1,42
2023-12;"Solde";"Grande-Bretagne";0,86
2024-01;"Solde";"Grande-Bretagne";0,94
2024-02;"Solde";"Grande-Bretagne";1,58
2024-03;"Solde";"Grande-Bretagne";2,42
2024-04;"Solde";"Grande-Bretagne";1,97
2024-05;"Solde";"Grande-Bretagne";2,26
2024-06;"Solde";"Grande-Bretagne";2,4
2005-01;"Exportations";"Espagne";0,93
2005-02;"Exportations";"Espagne";0,71
2005-03;"Exportations";"Espagne";0,6
2005-04;"Exportations";"Espagne";0,61
2005-05;"Exportations";"Espagne";0,8
2005-06;"Exportations";"Espagne";0,68
2005-07;"Exportations";"Espagne";0,58
2005-08;"Exportations";"Espagne";0,55
2005-09;"Exportations";"Espagne";0,34
2005-10;"Exportations";"Espagne";0,33
2005-11;"Exportations";"Espagne";0,22
2005-12;"Exportations";"Espagne";0,29
2006-01;"Exportations";"Espagne";0,48
2006-02;"Exportations";"Espagne";0,25
2006-03;"Exportations";"Espagne";0,08
2006-04;"Exportations";"Espagne";0,46
2006-05;"Exportations";"Espagne";0,67
2006-06;"Exportations";"Espagne";0,52
2006-07;"Exportations";"Espagne";0,31
2006-08;"Exportations";"Espagne";0,64
2006-09;"Exportations";"Espagne";0,64
2006-10;"Exportations";"Espagne";0,55
2006-11;"Exportations";"Espagne";0,26
2006-12;"Exportations";"Espagne";0,19
2007-01;"Exportations";"Espagne";0,66
2007-02;"Exportations";"Espagne";0,48
2007-03;"Exportations";"Espagne";0,63
2007-04;"Exportations";"Espagne";0,65
2007-05;"Exportations";"Espagne";0,5
2007-06;"Exportations";"Espagne";0,64
2007-07;"Exportations";"Espagne";0,64
2007-08;"Exportations";"Espagne";0,69
2007-09;"Exportations";"Espagne";0,39
2007-10;"Exportations";"Espagne";0,17
2007-11;"Exportations";"Espagne";0,07
2007-12;"Exportations";"Espagne";0,34
2008-01;"Exportations";"Espagne";0,55
2008-02;"Exportations";"Espagne";0,51
2008-03;"Exportations";"Espagne";0,25
2008-04;"Exportations";"Espagne";0,15
2008-05;"Exportations";"Espagne";0,43
2008-06;"Exportations";"Espagne";0,21
2008-07;"Exportations";"Espagne";0,36
2008-08;"Exportations";"Espagne";0,35
2008-09;"Exportations";"Espagne";0,22
2008-10;"Exportations";"Espagne";0,16
2008-11;"Exportations";"Espagne";0,31
2008-12;"Exportations";"Espagne";0,33
2009-01;"Exportations";"Espagne";0,13
2009-02;"Exportations";"Espagne";0,09
2009-03;"Exportations";"Espagne";0,37
2009-04;"Exportations";"Espagne";0,46
2009-05;"Exportations";"Espagne";0,61
2009-06;"Exportations";"Espagne";0,37
2009-07;"Exportations";"Espagne";0,34
2009-08;"Exportations";"Espagne";0,24
2009-09;"Exportations";"Espagne";0,18
2009-10;"Exportations";"Espagne";0,09
2009-11;"Exportations";"Espagne";0,16
2009-12;"Exportations";"Espagne";0,11
2010-01;"Exportations";"Espagne";0,02
2010-02;"Exportations";"Espagne";0,01
2010-03;"Exportations";"Espagne";0,02
2010-04;"Exportations";"Espagne";0,02
2010-05;"Exportations";"Espagne";0,07
2010-06;"Exportations";"Espagne";0,21
2010-07;"Exportations";"Espagne";0,17
2010-08;"Exportations";"Espagne";0,42
2010-09;"Exportations";"Espagne";0,22
2010-10;"Exportations";"Espagne";0,05
2010-11;"Exportations";"Espagne";0,08
2010-12;"Exportations";"Espagne";0,02
2011-01;"Exportations";"Espagne";0,08
2011-02;"Exportations";"Espagne";0,01
2011-03;"Exportations";"Espagne";0,04
2011-04;"Exportations";"Espagne";0,14
2011-05;"Exportations";"Espagne";0,23
2011-06;"Exportations";"Espagne";0,45
2011-07;"Exportations";"Espagne";0,53
2011-08;"Exportations";"Espagne";0,62
2011-09;"Exportations";"Espagne";0,4
2011-10;"Exportations";"Espagne";0,46
2011-11;"Exportations";"Espagne";0,11
2011-12;"Exportations";"Espagne";0,49
2012-01;"Exportations";"Espagne";0,77
2012-02;"Exportations";"Espagne";0,15
2012-03;"Exportations";"Espagne";0,49
2012-04;"Exportations";"Espagne";0,31
2012-05;"Exportations";"Espagne";0,43
2012-06;"Exportations";"Espagne";0,52
2012-07;"Exportations";"Espagne";0,52
2012-08;"Exportations";"Espagne";0,45
2012-09;"Exportations";"Espagne";0,24
2012-10;"Exportations";"Espagne";0,11
2012-11;"Exportations";"Espagne";0,17
2012-12;"Exportations";"Espagne";0,3
2013-01;"Exportations";"Espagne";0,38
2013-02;"Exportations";"Espagne";0,15
2013-03;"Exportations";"Espagne";0,01
2013-04;"Exportations";"Espagne";0,09
2013-05;"Exportations";"Espagne";0,62
2013-06;"Exportations";"Espagne";0,58
2013-07;"Exportations";"Espagne";0,52
2013-08;"Exportations";"Espagne";0,69
2013-09;"Exportations";"Espagne";0,48
2013-10;"Exportations";"Espagne";0,39
2013-11;"Exportations";"Espagne";0,11
2013-12;"Exportations";"Espagne";0,51
2014-01;"Exportations";"Espagne";0,18
2014-02;"Exportations";"Espagne";0,01
2014-03;"Exportations";"Espagne";0,19
2014-04;"Exportations";"Espagne";0,05
2014-05;"Exportations";"Espagne";0,7
2014-06;"Exportations";"Espagne";0,67
2014-07;"Exportations";"Espagne";0,69
2014-08;"Exportations";"Espagne";0,81
2014-09;"Exportations";"Espagne";0,76
2014-10;"Exportations";"Espagne";0,54
2014-11;"Exportations";"Espagne";0,59
2014-12;"Exportations";"Espagne";0,49
2015-01;"Exportations";"Espagne";0,72
2015-02;"Exportations";"Espagne";0,11
2015-03;"Exportations";"Espagne";0,32
2015-04;"Exportations";"Espagne";0,55
2015-05;"Exportations";"Espagne";0,82
2015-06;"Exportations";"Espagne";0,75
2015-07;"Exportations";"Espagne";0,68
2015-08;"Exportations";"Espagne";0,69
2015-09;"Exportations";"Espagne";0,48
2015-10;"Exportations";"Espagne";0,65
2015-11;"Exportations";"Espagne";1,24
2015-12;"Exportations";"Espagne";1,68
2016-01;"Exportations";"Espagne";0,89
2016-02;"Exportations";"Espagne";0,86
2016-03;"Exportations";"Espagne";0,72
2016-04;"Exportations";"Espagne";0,41
2016-05;"Exportations";"Espagne";0,89
2016-06;"Exportations";"Espagne";1,2
2016-07;"Exportations";"Espagne";1,31
2016-08;"Exportations";"Espagne";1,39
2016-09;"Exportations";"Espagne";1,26
2016-10;"Exportations";"Espagne";0,73
2016-11;"Exportations";"Espagne";0,93
2016-12;"Exportations";"Espagne";1,3
2017-01;"Exportations";"Espagne";0,48
2017-02;"Exportations";"Espagne";0,87
2017-03;"Exportations";"Espagne";1,8
2017-04;"Exportations";"Espagne";1,51
2017-05;"Exportations";"Espagne";1,86
2017-06;"Exportations";"Espagne";1,43
2017-07;"Exportations";"Espagne";1,4
2017-08;"Exportations";"Espagne";1,7
2017-09;"Exportations";"Espagne";1,63
2017-10;"Exportations";"Espagne";1,17
2017-11;"Exportations";"Espagne";0,72
2017-12;"Exportations";"Espagne";0,75
2018-01;"Exportations";"Espagne";1,85
2018-02;"Exportations";"Espagne";1,48
2018-03;"Exportations";"Espagne";0,3
2018-04;"Exportations";"Espagne";1,18
2018-05;"Exportations";"Espagne";1,88
2018-06;"Exportations";"Espagne";1,57
2018-07;"Exportations";"Espagne";1,75
2018-08;"Exportations";"Espagne";1,28
2018-09;"Exportations";"Espagne";1,34
2018-10;"Exportations";"Espagne";0,65
2018-11;"Exportations";"Espagne";0,54
2018-12;"Exportations";"Espagne";1,26
2019-01;"Exportations";"Espagne";0,85
2019-02;"Exportations";"Espagne";1,65
2019-03;"Exportations";"Espagne";2,02
2019-04;"Exportations";"Espagne";1,33
2019-05;"Exportations";"Espagne";1,12
2019-06;"Exportations";"Espagne";0,83
2019-07;"Exportations";"Espagne";0,81
2019-08;"Exportations";"Espagne";1,01
2019-09;"Exportations";"Espagne";0,97
2019-10;"Exportations";"Espagne";1,14
2019-11;"Exportations";"Espagne";0,29
2019-12;"Exportations";"Espagne";0,42
2020-01;"Exportations";"Espagne";1,23
2020-02;"Exportations";"Espagne";1,27
2020-03;"Exportations";"Espagne";1,07
2020-04;"Exportations";"Espagne";1,05
2020-05;"Exportations";"Espagne";1,44
2020-06;"Exportations";"Espagne";1,05
2020-07;"Exportations";"Espagne";0,77
2020-08;"Exportations";"Espagne";0,69
2020-09;"Exportations";"Espagne";0,28
2020-10;"Exportations";"Espagne";0,67
2020-11;"Exportations";"Espagne";0,91
2020-12;"Exportations";"Espagne";0,55
2021-01;"Exportations";"Espagne";1,13
2021-02;"Exportations";"Espagne";0,18
2021-03;"Exportations";"Espagne";0,89
2021-04;"Exportations";"Espagne";0,93
2021-05;"Exportations";"Espagne";1,36
2021-06;"Exportations";"Espagne";1,46
2021-07;"Exportations";"Espagne";1,45
2021-08;"Exportations";"Espagne";1,84
2021-09;"Exportations";"Espagne";1,34
2021-10;"Exportations";"Espagne";0,95
2021-11;"Exportations";"Espagne";0,23
2021-12;"Exportations";"Espagne";0,28
2022-01;"Exportations";"Espagne";0,49
2022-02;"Exportations";"Espagne";1,16
2022-03;"Exportations";"Espagne";0,56
2022-04;"Exportations";"Espagne";0,24
2022-05;"Exportations";"Espagne";0,41
2022-06;"Exportations";"Espagne";0,3
2022-07;"Exportations";"Espagne";
2022-08;"Exportations";"Espagne";
2022-09;"Exportations";"Espagne";
2022-10;"Exportations";"Espagne";0,34
2022-11;"Exportations";"Espagne";0,22
2022-12;"Exportations";"Espagne";0,09
2023-01;"Exportations";"Espagne";0,21
2023-02;"Exportations";"Espagne";0,29
2023-03;"Exportations";"Espagne";0,14
2023-04;"Exportations";"Espagne";0,15
2023-05;"Exportations";"Espagne";0,51
2023-06;"Exportations";"Espagne";0,55
2023-07;"Exportations";"Espagne";1,04
2023-08;"Exportations";"Espagne";0,79
2023-09;"Exportations";"Espagne";1,06
2023-10;"Exportations";"Espagne";0,91
2023-11;"Exportations";"Espagne";0,24
2023-12;"Exportations";"Espagne";0,93
2024-01;"Exportations";"Espagne";0,58
2024-02;"Exportations";"Espagne";0,33
2024-03;"Exportations";"Espagne";0,06
2024-04;"Exportations";"Espagne";0,2
2024-05;"Exportations";"Espagne";0,92
2024-06;"Exportations";"Espagne";0,86
2005-01;"Importations";"Espagne";
2005-02;"Importations";"Espagne";-0,01
2005-03;"Importations";"Espagne";-0,01
2005-04;"Importations";"Espagne";-0,01
2005-05;"Importations";"Espagne";
2005-06;"Importations";"Espagne";
2005-07;"Importations";"Espagne";
2005-08;"Importations";"Espagne";
2005-09;"Importations";"Espagne";-0,01
2005-10;"Importations";"Espagne";-0,02
2005-11;"Importations";"Espagne";-0,06
2005-12;"Importations";"Espagne";-0,06
2006-01;"Importations";"Espagne";-0,03
2006-02;"Importations";"Espagne";-0,08
2006-03;"Importations";"Espagne";-0,18
2006-04;"Importations";"Espagne";-0,03
2006-05;"Importations";"Espagne";
2006-06;"Importations";"Espagne";-0,01
2006-07;"Importations";"Espagne";-0,06
2006-08;"Importations";"Espagne";-0,01
2006-09;"Importations";"Espagne";-0,01
2006-10;"Importations";"Espagne";-0,04
2006-11;"Importations";"Espagne";-0,14
2006-12;"Importations";"Espagne";-0,13
2007-01;"Importations";"Espagne";-0,02
2007-02;"Importations";"Espagne";-0,01
2007-03;"Importations";"Espagne";-0,02
2007-04;"Importations";"Espagne";-0,01
2007-05;"Importations";"Espagne";
2007-06;"Importations";"Espagne";-0,01
2007-07;"Importations";"Espagne";-0,02
2007-08;"Importations";"Espagne";-0,01
2007-09;"Importations";"Espagne";-0,05
2007-10;"Importations";"Espagne";-0,14
2007-11;"Importations";"Espagne";-0,12
2007-12;"Importations";"Espagne";-0,07
2008-01;"Importations";"Espagne";-0,04
2008-02;"Importations";"Espagne";-0,02
2008-03;"Importations";"Espagne";-0,1
2008-04;"Importations";"Espagne";-0,14
2008-05;"Importations";"Espagne";-0,07
2008-06;"Importations";"Espagne";-0,11
2008-07;"Importations";"Espagne";-0,08
2008-08;"Importations";"Espagne";-0,05
2008-09;"Importations";"Espagne";-0,06
2008-10;"Importations";"Espagne";-0,14
2008-11;"Importations";"Espagne";-0,12
2008-12;"Importations";"Espagne";-0,13
2009-01;"Importations";"Espagne";-0,24
2009-02;"Importations";"Espagne";-0,2
2009-03;"Importations";"Espagne";-0,12
2009-04;"Importations";"Espagne";-0,07
2009-05;"Importations";"Espagne";-0,06
2009-06;"Importations";"Espagne";-0,1
2009-07;"Importations";"Espagne";-0,16
2009-08;"Importations";"Espagne";-0,1
2009-09;"Importations";"Espagne";-0,1
2009-10;"Importations";"Espagne";-0,06
2009-11;"Importations";"Espagne";-0,2
2009-12;"Importations";"Espagne";-0,3
2010-01;"Importations";"Espagne";-0,38
2010-02;"Importations";"Espagne";-0,34
2010-03;"Importations";"Espagne";-0,38
2010-04;"Importations";"Espagne";-0,36
2010-05;"Importations";"Espagne";-0,22
2010-06;"Importations";"Espagne";-0,2
2010-07;"Importations";"Espagne";-0,14
2010-08;"Importations";"Espagne";-0,04
2010-09;"Importations";"Espagne";-0,15
2010-10;"Importations";"Espagne";-0,2
2010-11;"Importations";"Espagne";-0,1
2010-12;"Importations";"Espagne";-0,41
2011-01;"Importations";"Espagne";-0,3
2011-02;"Importations";"Espagne";-0,2
2011-03;"Importations";"Espagne";-0,44
2011-04;"Importations";"Espagne";-0,31
2011-05;"Importations";"Espagne";-0,1
2011-06;"Importations";"Espagne";-0,09
2011-07;"Importations";"Espagne";-0,06
2011-08;"Importations";"Espagne";-0,01
2011-09;"Importations";"Espagne";-0,05
2011-10;"Importations";"Espagne";-0,11
2011-11;"Importations";"Espagne";-0,22
2011-12;"Importations";"Espagne";-0,19
2012-01;"Importations";"Espagne";-0,04
2012-02;"Importations";"Espagne";-0,46
2012-03;"Importations";"Espagne";-0,16
2012-04;"Importations";"Espagne";-0,32
2012-05;"Importations";"Espagne";-0,18
2012-06;"Importations";"Espagne";-0,04
2012-07;"Importations";"Espagne";-0,03
2012-08;"Importations";"Espagne";-0,12
2012-09;"Importations";"Espagne";-0,16
2012-10;"Importations";"Espagne";-0,38
2012-11;"Importations";"Espagne";-0,34
2012-12;"Importations";"Espagne";-0,33
2013-01;"Importations";"Espagne";-0,29
2013-02;"Importations";"Espagne";-0,45
2013-03;"Importations";"Espagne";-0,64
2013-04;"Importations";"Espagne";-0,55
2013-05;"Importations";"Espagne";-0,11
2013-06;"Importations";"Espagne";-0,04
2013-07;"Importations";"Espagne";
2013-08;"Importations";"Espagne";-0,01
2013-09;"Importations";"Espagne";-0,08
2013-10;"Importations";"Espagne";-0,11
2013-11;"Importations";"Espagne";-0,39
2013-12;"Importations";"Espagne";-0,14
2014-01;"Importations";"Espagne";-0,43
2014-02;"Importations";"Espagne";-0,64
2014-03;"Importations";"Espagne";-0,39
2014-04;"Importations";"Espagne";-0,21
2014-05;"Importations";"Espagne";-0,04
2014-06;"Importations";"Espagne";
2014-07;"Importations";"Espagne";
2014-08;"Importations";"Espagne";
2014-09;"Importations";"Espagne";
2014-10;"Importations";"Espagne";-0,03
2014-11;"Importations";"Espagne";-0,13
2014-12;"Importations";"Espagne";-0,25
2015-01;"Importations";"Espagne";-0,1
2015-02;"Importations";"Espagne";-0,49
2015-03;"Importations";"Espagne";-0,28
2015-04;"Importations";"Espagne";-0,14
2015-05;"Importations";"Espagne";
2015-06;"Importations";"Espagne";
2015-07;"Importations";"Espagne";-0,01
2015-08;"Importations";"Espagne";
2015-09;"Importations";"Espagne";-0,01
2015-10;"Importations";"Espagne";-0,17
2015-11;"Importations";"Espagne";-0,16
2015-12;"Importations";"Espagne";-0,02
2016-01;"Importations";"Espagne";-0,5
2016-02;"Importations";"Espagne";-0,48
2016-03;"Importations";"Espagne";-0,43
2016-04;"Importations";"Espagne";-0,79
2016-05;"Importations";"Espagne";-0,25
2016-06;"Importations";"Espagne";
2016-07;"Importations";"Espagne";-0,01
2016-08;"Importations";"Espagne";
2016-09;"Importations";"Espagne";-0,04
2016-10;"Importations";"Espagne";-0,68
2016-11;"Importations";"Espagne";-0,56
2016-12;"Importations";"Espagne";-0,36
2017-01;"Importations";"Espagne";-0,83
2017-02;"Importations";"Espagne";-0,47
2017-03;"Importations";"Espagne";-0,1
2017-04;"Importations";"Espagne";-0,02
2017-05;"Importations";"Espagne";
2017-06;"Importations";"Espagne";
2017-07;"Importations";"Espagne";
2017-08;"Importations";"Espagne";
2017-09;"Importations";"Espagne";
2017-10;"Importations";"Espagne";-0,1
2017-11;"Importations";"Espagne";-0,75
2017-12;"Importations";"Espagne";-0,58
2018-01;"Importations";"Espagne";-0,02
2018-02;"Importations";"Espagne";-0,16
2018-03;"Importations";"Espagne";-1,02
2018-04;"Importations";"Espagne";-0,14
2018-05;"Importations";"Espagne";-0,01
2018-06;"Importations";"Espagne";
2018-07;"Importations";"Espagne";-0,01
2018-08;"Importations";"Espagne";-0,16
2018-09;"Importations";"Espagne";-0,07
2018-10;"Importations";"Espagne";-0,42
2018-11;"Importations";"Espagne";-0,67
2018-12;"Importations";"Espagne";-0,35
2019-01;"Importations";"Espagne";-0,54
2019-02;"Importations";"Espagne";-0,11
2019-03;"Importations";"Espagne";
2019-04;"Importations";"Espagne";-0,03
2019-05;"Importations";"Espagne";-0,03
2019-06;"Importations";"Espagne";-0,01
2019-07;"Importations";"Espagne";-0,03
2019-08;"Importations";"Espagne";-0,04
2019-09;"Importations";"Espagne";-0,16
2019-10;"Importations";"Espagne";-0,14
2019-11;"Importations";"Espagne";-0,82
2019-12;"Importations";"Espagne";-0,81
2020-01;"Importations";"Espagne";-0,27
2020-02;"Importations";"Espagne";-0,07
2020-03;"Importations";"Espagne";-0,29
2020-04;"Importations";"Espagne";-0,26
2020-05;"Importations";"Espagne";-0,14
2020-06;"Importations";"Espagne";-0,25
2020-07;"Importations";"Espagne";-0,44
2020-08;"Importations";"Espagne";-0,63
2020-09;"Importations";"Espagne";-1,03
2020-10;"Importations";"Espagne";-0,75
2020-11;"Importations";"Espagne";-0,48
2020-12;"Importations";"Espagne";-1,14
2021-01;"Importations";"Espagne";-0,62
2021-02;"Importations";"Espagne";-1,19
2021-03;"Importations";"Espagne";-0,7
2021-04;"Importations";"Espagne";-0,49
2021-05;"Importations";"Espagne";-0,31
2021-06;"Importations";"Espagne";-0,09
2021-07;"Importations";"Espagne";-0,13
2021-08;"Importations";"Espagne";-0,01
2021-09;"Importations";"Espagne";-0,06
2021-10;"Importations";"Espagne";-0,08
2021-11;"Importations";"Espagne";-1,07
2021-12;"Importations";"Espagne";-1,25
2022-01;"Importations";"Espagne";-0,93
2022-02;"Importations";"Espagne";-0,18
2022-03;"Importations";"Espagne";-0,83
2022-04;"Importations";"Espagne";-1,05
2022-05;"Importations";"Espagne";-0,83
2022-06;"Importations";"Espagne";-0,61
2022-07;"Importations";"Espagne";-0,99
2022-08;"Importations";"Espagne";-1,48
2022-09;"Importations";"Espagne";-1,79
2022-10;"Importations";"Espagne";-1,25
2022-11;"Importations";"Espagne";-1,42
2022-12;"Importations";"Espagne";-1,58
2023-01;"Importations";"Espagne";-1,17
2023-02;"Importations";"Espagne";-0,91
2023-03;"Importations";"Espagne";-1,35
2023-04;"Importations";"Espagne";-1,04
2023-05;"Importations";"Espagne";-0,7
2023-06;"Importations";"Espagne";-0,48
2023-07;"Importations";"Espagne";-0,16
2023-08;"Importations";"Espagne";-0,4
2023-09;"Importations";"Espagne";-0,23
2023-10;"Importations";"Espagne";-0,43
2023-11;"Importations";"Espagne";-1,01
2023-12;"Importations";"Espagne";-0,8
2024-01;"Importations";"Espagne";-0,74
2024-02;"Importations";"Espagne";-1,25
2024-03;"Importations";"Espagne";-1,19
2024-04;"Importations";"Espagne";-1,15
2024-05;"Importations";"Espagne";-0,5
2024-06;"Importations";"Espagne";-0,27
2005-01;"Solde";"Espagne";0,92
2005-02;"Solde";"Espagne";0,7
2005-03;"Solde";"Espagne";0,58
2005-04;"Solde";"Espagne";0,6
2005-05;"Solde";"Espagne";0,8
2005-06;"Solde";"Espagne";0,67
2005-07;"Solde";"Espagne";0,58
2005-08;"Solde";"Espagne";0,55
2005-09;"Solde";"Espagne";0,34
2005-10;"Solde";"Espagne";0,3
2005-11;"Solde";"Espagne";0,16
2005-12;"Solde";"Espagne";0,22
2006-01;"Solde";"Espagne";0,45
2006-02;"Solde";"Espagne";0,17
2006-03;"Solde";"Espagne";-0,11
2006-04;"Solde";"Espagne";0,43
2006-05;"Solde";"Espagne";0,67
2006-06;"Solde";"Espagne";0,5
2006-07;"Solde";"Espagne";0,25
2006-08;"Solde";"Espagne";0,63
2006-09;"Solde";"Espagne";0,63
2006-10;"Solde";"Espagne";0,51
2006-11;"Solde";"Espagne";0,11
2006-12;"Solde";"Espagne";0,06
2007-01;"Solde";"Espagne";0,65
2007-02;"Solde";"Espagne";0,47
2007-03;"Solde";"Espagne";0,6
2007-04;"Solde";"Espagne";0,64
2007-05;"Solde";"Espagne";0,5
2007-06;"Solde";"Espagne";0,63
2007-07;"Solde";"Espagne";0,62
2007-08;"Solde";"Espagne";0,69
2007-09;"Solde";"Espagne";0,33
2007-10;"Solde";"Espagne";0,03
2007-11;"Solde";"Espagne";-0,04
2007-12;"Solde";"Espagne";0,27
2008-01;"Solde";"Espagne";0,51
2008-02;"Solde";"Espagne";0,49
2008-03;"Solde";"Espagne";0,15
2008-04;"Solde";"Espagne";0,01
2008-05;"Solde";"Espagne";0,36
2008-06;"Solde";"Espagne";0,09
2008-07;"Solde";"Espagne";0,28
2008-08;"Solde";"Espagne";0,3
2008-09;"Solde";"Espagne";0,16
2008-10;"Solde";"Espagne";0,01
2008-11;"Solde";"Espagne";0,18
2008-12;"Solde";"Espagne";0,2
2009-01;"Solde";"Espagne";-0,11
2009-02;"Solde";"Espagne";-0,11
2009-03;"Solde";"Espagne";0,26
2009-04;"Solde";"Espagne";0,39
2009-05;"Solde";"Espagne";0,55
2009-06;"Solde";"Espagne";0,27
2009-07;"Solde";"Espagne";0,18
2009-08;"Solde";"Espagne";0,15
2009-09;"Solde";"Espagne";0,08
2009-10;"Solde";"Espagne";0,02
2009-11;"Solde";"Espagne";-0,03
2009-12;"Solde";"Espagne";-0,19
